date,original,trend,seasonal,residual
2025-07-22,67142.86,67121.42850000001,13.043489423078395,8.388010576913107
2025-07-23,66928.57,67073.8095,-368.9015105769231,223.66201057692706
2025-07-24,66714.29,67026.1905,-712.9665105769237,401.06601057692035
2025-07-25,66500.0,66978.5715,-779.2548439102551,300.6833439102496
2025-07-26,66285.71,66930.9525,-741.3765105769199,96.13401057692693
2025-07-27,66071.43,66900.0,-703.4973439102561,-125.07265608975092
2025-07-28,65857.14,66902.38083333333,-864.0315105769212,-181.20932275640848
2025-07-29,65642.86,66898.41249999999,-965.0406772435879,-290.5118227564028
2025-07-30,65428.57,66848.4125,-1066.051510576924,-353.790989423082
2025-07-31,65214.29,66752.38083333333,-968.6481772435898,-569.4426560897384
2025-08-01,65000.0,66679.76183333332,-871.2465105769219,-808.5153227564011
2025-08-02,65000.0,66700.0,-755.9865105769235,-944.0134894230765
2025-08-03,65000.0,66811.90483333333,-640.7273439102568,-1171.177489423077
2025-08-04,65000.0,67014.28583333333,-364.9323439102585,-1649.3534894230693
2025-08-05,65000.0,67277.38116666666,406.8918227564118,-2684.2729894230706
2025-08-06,65714.29,67571.42883333334,1236.5057116452965,-3093.6445449786415
2025-08-07,66428.57,67896.42883333334,1864.2332116452974,-3332.092044978629
2025-08-08,67142.86,68252.38116666666,682.9343227564088,-1792.455489423067
2025-08-09,67857.14,68639.28583333334,748.1615449786319,-1530.3073783119748
2025-08-10,68571.43,69057.143,813.638447756409,-1299.3514477564124
2025-08-11,69285.71,69505.95250000001,834.4719338675197,-1054.7144338675273
2025-08-12,70000.0,69946.03183333333,794.5750663461555,-740.6068996794826
2025-08-13,68333.33,70337.6985,637.9819894230764,-2642.350489423073
2025-08-14,66666.67,70680.95250000001,356.8465407051277,-4371.129040705144
2025-08-15,65000.0,71015.47633333332,79.37409198717998,-6094.850425320505
2025-08-16,67500.0,71380.9525,126.07695096153844,-4007.029450961538
2025-08-17,70000.0,71773.80966666667,185.66212831196566,-1959.4717949786336
2025-08-18,72500.0,72190.47633333332,237.24907275641328,72.27459391026184
2025-08-19,75000.0,72630.9525,391.01939220085416,1978.0281077991465
2025-08-20,75714.29,73095.23816666668,393.9955866452965,2225.05624668802
2025-08-21,76428.57,73571.4285,13.043489423078395,2844.098010576934
2025-08-22,77142.86,74035.71416666667,-368.9015105769231,3476.0473439102516
2025-08-23,77857.14,74476.19033333333,-712.9665105769237,4093.916177243591
2025-08-24,78571.43,74892.857,-779.2548439102551,4457.827843910244
2025-08-25,79285.71,75285.71416666666,-741.3765105769199,4741.372343910269
2025-08-26,80000.0,75654.76183333334,-703.4973439102561,5048.735510576918
2025-08-27,78333.33,76000.0,-864.0315105769212,3197.361510576923
2025-08-28,76666.67,76361.11116666667,-965.0406772435879,1270.5995105769168
2025-08-29,75000.0,76777.77783333334,-1066.051510576924,-711.7263227564167
2025-08-30,75714.29,77250.0,-968.6481772435898,-567.0618227564166
2025-08-31,76428.57,77708.33333333334,-871.2465105769219,-408.5168227564142
2025-09-01,77142.86,78083.33333333334,-755.9865105769235,-184.48682275641897
2025-09-02,77857.14,78375.0,-640.7273439102568,122.86734391025618
2025-09-03,78571.43,78583.33333333334,-364.9323439102585,353.0290105769085
2025-09-04,79285.71,78738.09516666667,406.8918227564118,140.72301057692857
2025-09-05,80000.0,78889.88083333334,1236.5057116452965,-126.38654497864013
2025-09-06,80000.0,79059.52366666668,1864.2332116452974,-923.7568783119725
2025-09-07,80000.0,79247.02366666668,682.9343227564088,70.04201057691603
2025-09-08,80000.0,79452.38083333333,748.1615449786319,-200.542378311961
2025-09-09,80000.0,79630.95233333332,813.638447756409,-444.59078108972903
2025-09-10,80000.0,79738.09533333333,834.4719338675197,-572.5672672008507
2025-09-11,80000.0,79813.49233333333,794.5750663461555,-608.0673996794836
2025-09-12,80000.0,79896.82566666667,637.9819894230764,-534.8076560897475
2025-09-13,80000.0,79988.09533333333,356.8465407051277,-344.94187403845865
2025-09-14,80000.0,80047.61899999999,79.37409198717998,-126.99309198717148
2025-09-15,80000.0,80035.71416666667,126.07695096153844,-161.79111762821054
2025-09-16,80000.0,,185.66212831196566,
2025-09-17,80000.0,,237.24907275641328,
2025-09-18,80000.0,,391.01939220085416,
2025-09-19,80000.0,,393.9955866452965,
2025-09-20,81250.0,,13.043489423078395,
2025-09-21,82500.0,,-368.9015105769231,
2025-09-22,83750.0,,-712.9665105769237,
2025-09-23,85000.0,,-779.2548439102551,
2025-09-24,83571.43,,-741.3765105769199,
